#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;x
#;;;;;;;;;;;x
TECH_APP_ND_23_DESC;;;;;;;;;;;X
TECH_CMP_ND_23_1_NAME;基本补给燃料 ;;;;;;;;;;X
TECH_CMP_ND_23_2_NAME;改良陆空协调 ;;;;;;;;;;X
TECH_CMP_ND_23_3_NAME;基本远程航空侦察 ;;;;;;;;;;X
TECH_CMP_ND_23_4_NAME;后勤需求最小化 ;;;;;;;;;;X
TECH_CMP_ND_23_5_NAME;海军基地依赖减少 ;;;;;;;;;;X
TECH_APP_ND_24_NAME;舰载航空兵学说 ;;;;;;;;;;X
TECH_APP_ND_24_DESC;;;;;;;;;;;X
TECH_CMP_ND_24_1_NAME;协同空袭 ;;;;;;;;;;X
TECH_CMP_ND_24_2_NAME;综合战斗部队巡逻 ;;;;;;;;;;X
TECH_CMP_ND_24_3_NAME;改良航母协同 ;;;;;;;;;;X
TECH_CMP_ND_24_4_NAME;改良远程航空侦察 ;;;;;;;;;;X
TECH_CMP_ND_24_5_NAME;老练的航母损管 ;;;;;;;;;;X
TECH_APP_ND_25_NAME;护航航母任务学说 ;;;;;;;;;;X
TECH_APP_ND_25_DESC;;;;;;;;;;;X
TECH_CMP_ND_25_1_NAME;运输舰队特混舰队协同 ;;;;;;;;;;X
TECH_CMP_ND_25_2_NAME;高速建造航母 ;;;;;;;;;;X
TECH_CMP_ND_25_3_NAME;航母反潜任务 ;;;;;;;;;;X
TECH_CMP_ND_25_4_NAME;改良防空反潜武器 ;;;;;;;;;;X
TECH_CMP_ND_25_5_NAME;小型航母驾驶技术 ;;;;;;;;;;X
TECH_APP_ND_26_NAME;综合运输舰队防御学说 ;;;;;;;;;;X
TECH_APP_ND_26_DESC;;;;;;;;;;;X
TECH_CMP_ND_26_1_NAME;先进驱逐舰反潜武器 ;;;;;;;;;;X
TECH_CMP_ND_26_2_NAME;先进运输舰队规避措施 ;;;;;;;;;;X
TECH_CMP_ND_26_3_NAME;精密运输舰队指挥部 ;;;;;;;;;;X
TECH_CMP_ND_26_4_NAME;优先建造护卫舰 ;;;;;;;;;;X
TECH_CMP_ND_26_5_NAME;护卫舰协同 ;;;;;;;;;;X
TECH_APP_ND_27_NAME;舰队训练学说 ;;;;;;;;;;X
TECH_APP_ND_27_DESC;;;;;;;;;;;X
TECH_CMP_ND_27_1_NAME;先进的补给基地 ;;;;;;;;;;X
TECH_CMP_ND_27_2_NAME;补给流程管理 ;;;;;;;;;;X
TECH_CMP_ND_27_3_NAME;综合商船时间表 ;;;;;;;;;;X
TECH_CMP_ND_27_4_NAME;改良航行燃料 ;;;;;;;;;;X
TECH_CMP_ND_27_5_NAME;战争物资优先次序排序 ;;;;;;;;;;X
TECH_APP_ND_28_NAME;主力舰袭击集群学说 ;;;;;;;;;;X
TECH_APP_ND_28_DESC;;;;;;;;;;;X
TECH_CMP_ND_28_1_NAME;先进袭击者协同 ;;;;;;;;;;X
TECH_CMP_ND_28_2_NAME;战列舰袭击 ;;;;;;;;;;X
TECH_CMP_ND_28_3_NAME;袭击者协同航行 ;;;;;;;;;;X
TECH_CMP_ND_28_4_NAME;独立大型舰船指挥官 ;;;;;;;;;;X
TECH_CMP_ND_28_5_NAME;先进航线情报 ;;;;;;;;;;X
TECH_APP_ND_29_NAME;狼群学说 ;;;;;;;;;;X
TECH_APP_ND_29_DESC;;;;;;;;;;;X
TECH_CMP_ND_29_1_NAME;潜艇协同 ;;;;;;;;;;X
TECH_CMP_ND_29_2_NAME;交战时间训练 ;;;;;;;;;;X
TECH_CMP_ND_29_3_NAME;改良潜艇规避技术 ;;;;;;;;;;X
TECH_CMP_ND_29_4_NAME;改良运输舰队监视 ;;;;;;;;;;X
TECH_CMP_ND_29_5_NAME;基本潜艇指挥部 ;;;;;;;;;;X
TECH_APP_ND_30_NAME;先进潜艇操作学说 ;;;;;;;;;;X
TECH_APP_ND_30_DESC;;;;;;;;;;;X
TECH_CMP_ND_30_1_NAME;先进潜艇逃避技术 ;;;;;;;;;;X
TECH_CMP_ND_30_2_NAME;先进航线监视 ;;;;;;;;;;X
TECH_CMP_ND_30_3_NAME;改良潜艇指挥部 ;;;;;;;;;;X
TECH_CMP_ND_30_4_NAME;转向时间最小化 ;;;;;;;;;;X
TECH_CMP_ND_30_5_NAME;老练潜艇人员 ;;;;;;;;;;X
TECH_APP_ND_31_NAME;海上堡垒学说 ;;;;;;;;;;X
TECH_APP_ND_31_DESC;;;;;;;;;;;X
TECH_CMP_ND_31_1_NAME;先进特混部队火力配合 ;;;;;;;;;;X
TECH_CMP_ND_31_2_NAME;先进武器 ;;;;;;;;;;X
TECH_CMP_ND_31_3_NAME;先进炮击训练 ;;;;;;;;;;X
TECH_CMP_ND_31_4_NAME;先进火力分配 ;;;;;;;;;;X
TECH_CMP_ND_31_5_NAME;损管 ;;;;;;;;;;X
TECH_APP_ND_32_NAME;集群进攻学说 ;;;;;;;;;;X
TECH_APP_ND_32_DESC;;;;;;;;;;;X
TECH_CMP_ND_32_1_NAME;先进夜战训练 ;;;;;;;;;;X
TECH_CMP_ND_32_2_NAME;先进陆空配合 ;;;;;;;;;;X
TECH_CMP_ND_32_3_NAME;改良前线基地 ;;;;;;;;;;X
TECH_CMP_ND_32_4_NAME;部队战略集结 ;;;;;;;;;;X
TECH_CMP_ND_32_5_NAME;集中压倒性攻击 ;;;;;;;;;;X
TECH_APP_ND_33_NAME;海权学说 ;;;;;;;;;;X
TECH_APP_ND_33_DESC;;;;;;;;;;;X
TECH_CMP_ND_33_1_NAME;先进航行燃料 ;;;;;;;;;;X
TECH_CMP_ND_33_2_NAME;长距离集中进攻 ;;;;;;;;;;X
TECH_CMP_ND_33_3_NAME;特混部队配合 ;;;;;;;;;;X
TECH_CMP_ND_33_4_NAME;远程海军飞机 ;;;;;;;;;;X
TECH_CMP_ND_33_5_NAME;先进多航道管制 ;;;;;;;;;;X
TECH_APP_ND_34_NAME;海上空军基地学说 ;;;;;;;;;;X
TECH_APP_ND_34_DESC;;;;;;;;;;;X
TECH_CMP_ND_34_1_NAME;大型军舰配合 ;;;;;;;;;;X
TECH_CMP_ND_34_2_NAME;驱逐舰警戒线 ;;;;;;;;;;X
TECH_CMP_ND_34_3_NAME;潜艇侦察和防御任务 ;;;;;;;;;;X
TECH_CMP_ND_34_4_NAME;综合防空武器 ;;;;;;;;;;X
TECH_CMP_ND_34_5_NAME;大型军舰支援任务 ;;;;;;;;;;X
TECH_APP_ND_35_NAME;航母作战学说 ;;;;;;;;;;X
TECH_APP_ND_35_DESC;;;;;;;;;;;X
TECH_CMP_ND_35_1_NAME;加强防空防御 ;;;;;;;;;;X
TECH_CMP_ND_35_2_NAME;航母舰队训练 ;;;;;;;;;;X
TECH_CMP_ND_35_3_NAME;先进航母配合 ;;;;;;;;;;X
TECH_CMP_ND_35_4_NAME;先进远程航空侦察 ;;;;;;;;;;X
TECH_CMP_ND_35_5_NAME;老练航母指挥官 ;;;;;;;;;;X
#;;;;;;;;;;;x
TECH_NAVAL_NAME;社会 ;;;;;;;;;;x
TECH_NAVAL_DESC;社会;;;;;;;;;;x
TECH_APP_NAVAL_1_NAME;个人独裁 ;;;;;;;;;;x
TECH_APP_NAVAL_1_DESC;TECH_APP_NAVAL_1_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_1_1_NAME;寡头统治;;;;;;;;;;x
TECH_CMP_NAVAL_1_2_NAME;军阀首领专制;;;;;;;;;;x
TECH_CMP_NAVAL_1_3_NAME;威权主义;;;;;;;;;;x
TECH_CMP_NAVAL_1_4_NAME;绝对权力;;;;;;;;;;x
TECH_CMP_NAVAL_1_5_NAME;个人中心 ;;;;;;;;;;x
TECH_APP_NAVAL_2_NAME;政党政治 ;;;;;;;;;;x
TECH_APP_NAVAL_2_DESC;TECH_APP_NAVAL_2_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_2_1_NAME;执政目标   ;;;;;;;;;;x
TECH_CMP_NAVAL_2_2_NAME;社会地位  ;;;;;;;;;;x
TECH_CMP_NAVAL_2_3_NAME;选举制度  ;;;;;;;;;;x
TECH_CMP_NAVAL_2_4_NAME;资本主义代议制 ;;;;;;;;;;x
TECH_CMP_NAVAL_2_5_NAME;民主集中制;;;;;;;;;;x
TECH_APP_NAVAL_3_NAME;一党制 ;;;;;;;;;;x
TECH_APP_NAVAL_3_DESC;TECH_APP_NAVAL_3_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_3_1_NAME;一党领导制  ;;;;;;;;;;x
TECH_CMP_NAVAL_3_2_NAME;一党多元制 ;;;;;;;;;;x
TECH_CMP_NAVAL_3_3_NAME;法西斯一党制 ;;;;;;;;;;x
TECH_CMP_NAVAL_3_4_NAME;民族主义一党制 ;;;;;;;;;;x
TECH_CMP_NAVAL_3_5_NAME;强势政党 ;;;;;;;;;;x
TECH_APP_NAVAL_4_NAME;多党制 ;;;;;;;;;;x
TECH_APP_NAVAL_4_DESC;TECH_APP_NAVAL_4_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_4_1_NAME;议会制度  ;;;;;;;;;;x
TECH_CMP_NAVAL_4_2_NAME;轮流执政 ;;;;;;;;;;x
TECH_CMP_NAVAL_4_3_NAME;联合执政 ;;;;;;;;;;x
TECH_CMP_NAVAL_4_4_NAME;责任内阁制 ;;;;;;;;;;x
TECH_CMP_NAVAL_4_5_NAME;反对党与在野党 ;;;;;;;;;;x
TECH_APP_NAVAL_5_NAME;军阀联盟 ;;;;;;;;;;x
TECH_APP_NAVAL_5_DESC;TECH_APP_NAVAL_5_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_5_1_NAME;权力多头垄断 ;;;;;;;;;;x
TECH_CMP_NAVAL_5_2_NAME;军队首领协商 ;;;;;;;;;;x
TECH_CMP_NAVAL_5_3_NAME;共同利益\渊源 ;;;;;;;;;;x
TECH_CMP_NAVAL_5_4_NAME;分散权力 ;;;;;;;;;;x
TECH_CMP_NAVAL_5_5_NAME;团体中心 ;;;;;;;;;;x
TECH_APP_NAVAL_6_NAME;分离主义  ;;;;;;;;;;x
TECH_APP_NAVAL_6_DESC;TECH_APP_NAVAL_6_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_6_1_NAME;种族分离主义;;;;;;;;;;x
TECH_CMP_NAVAL_6_2_NAME;宗教分离主义;;;;;;;;;;x
TECH_CMP_NAVAL_6_3_NAME;政治分离主义 ;;;;;;;;;;x
TECH_CMP_NAVAL_6_4_NAME;民族主义煽动 ;;;;;;;;;;x
TECH_CMP_NAVAL_6_5_NAME;民族自治主张;;;;;;;;;;x
TECH_APP_NAVAL_7_NAME;民族主义  ;;;;;;;;;;x
TECH_APP_NAVAL_7_DESC;TECH_APP_NAVAL_7_DESC;;;;;;;;;;x
TECH_CMP_NAVAL_7_1_NAME;公民民族主义;;;;;;;;;;x
TECH_CMP_NAVAL_7_2_NAME;种族民族主义;;;;;;;;;;x
TECH_CMP_NAVAL_7_3_NAME;国族主义  ;;;;;;;;;;x
TECH_CMP_NAVAL_7_4_NAME;文化民族主义 ;;;;;;;;;;x
TECH_CMP_NAVAL_7_5_NAME;宗教民族主义 ;;;;;;;;;;x
TECH_AIRCRAFT_NAME;经济学 ;;;;;;;;;;x
TECH_AIRCRAFT_DESC;TECH_AIRCRAFT_DESC;;;;;;;;;;x
TECH_APP_AIRCRAFT_1_NAME;古典主义理论与批判 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_1_DESC;TECH_APP_AIRCRAFT_1_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_1_1_NAME;亚当斯密主义 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_1_2_NAME;现代自由市场 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_1_3_NAME;市场伦理学 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_1_4_NAME;劳动分工 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_1_5_NAME;曲线波动 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_2_NAME;集体主义理论 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_2_DESC;TECH_APP_AIRCRAFT_2_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_2_1_NAME;马克思主义经济学 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_2_2_NAME;剩余价值 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_2_3_NAME;集体主义 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_2_4_NAME;按劳分配 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_2_5_NAME;供求关系 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_3_NAME;新古典主义理论 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_3_DESC;TECH_APP_AIRCRAFT_3_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_3_1_NAME;失业理论 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_3_2_NAME;经济转轨 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_3_3_NAME;萨伊法则 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_3_4_NAME;控制通货膨胀 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_3_5_NAME;金融中介 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_4_NAME;凯恩斯主义经济学 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_4_DESC;TECH_APP_AIRCRAFT_4_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_4_1_NAME;经济宏观 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_4_2_NAME;财政赤字 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_4_3_NAME;扩大政府开支 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_4_4_NAME;充分就业 ;;;;;;;;;;x
TECH_CMP_AIRCRAFT_4_5_NAME;短期比较静态分析 ;;;;;;;;
TECH_APP_AIRCRAFT_5_NAME;私人银行 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_5_DESC;TECH_APP_AIRCRAFT_5_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_5_1_NAME;TECH_CMP_AIRCRAFT_5_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_5_2_NAME;TECH_CMP_AIRCRAFT_5_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_5_3_NAME;TECH_CMP_AIRCRAFT_5_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_5_4_NAME;TECH_CMP_AIRCRAFT_5_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_5_5_NAME;TECH_CMP_AIRCRAFT_5_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_6_NAME;股票交易  ;;;;;;;;;;x
TECH_APP_AIRCRAFT_6_DESC;TECH_APP_AIRCRAFT_6_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_6_1_NAME;TECH_CMP_AIRCRAFT_6_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_6_2_NAME;TECH_CMP_AIRCRAFT_6_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_6_3_NAME;TECH_CMP_AIRCRAFT_6_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_6_4_NAME;TECH_CMP_AIRCRAFT_6_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_6_5_NAME;TECH_CMP_AIRCRAFT_6_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_7_NAME;保险 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_7_DESC;TECH_APP_AIRCRAFT_7_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_7_1_NAME;TECH_CMP_AIRCRAFT_7_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_7_2_NAME;TECH_CMP_AIRCRAFT_7_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_7_3_NAME;TECH_CMP_AIRCRAFT_7_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_7_4_NAME;TECH_CMP_AIRCRAFT_7_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_7_5_NAME;TECH_CMP_AIRCRAFT_7_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_8_NAME;商业银行 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_8_DESC;TECH_APP_AIRCRAFT_8_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_8_1_NAME;TECH_CMP_AIRCRAFT_8_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_8_2_NAME;TECH_CMP_AIRCRAFT_8_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_8_3_NAME;TECH_CMP_AIRCRAFT_8_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_8_4_NAME;TECH_CMP_AIRCRAFT_8_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_8_5_NAME;TECH_CMP_AIRCRAFT_8_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_9_NAME;投资银行 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_9_DESC;TECH_APP_AIRCRAFT_9_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_9_1_NAME;TECH_CMP_AIRCRAFT_9_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_9_2_NAME;TECH_CMP_AIRCRAFT_9_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_9_3_NAME;TECH_CMP_AIRCRAFT_9_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_9_4_NAME;TECH_CMP_AIRCRAFT_9_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_9_5_NAME;TECH_CMP_AIRCRAFT_9_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_10_NAME;银行监查机构 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_10_DESC;TECH_APP_AIRCRAFT_10_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_10_1_NAME;TECH_CMP_AIRCRAFT_10_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_10_2_NAME;TECH_CMP_AIRCRAFT_10_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_10_3_NAME;TECH_CMP_AIRCRAFT_10_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_10_4_NAME;TECH_CMP_AIRCRAFT_10_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_10_5_NAME;TECH_CMP_AIRCRAFT_10_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_11_NAME;公共基金 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_11_DESC;TECH_APP_AIRCRAFT_11_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_11_1_NAME;TECH_CMP_AIRCRAFT_11_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_11_2_NAME;TECH_CMP_AIRCRAFT_11_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_11_3_NAME;TECH_CMP_AIRCRAFT_11_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_11_4_NAME;TECH_CMP_AIRCRAFT_11_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_11_5_NAME;TECH_CMP_AIRCRAFT_11_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_12_NAME;主笔标准 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_12_DESC;TECH_APP_AIRCRAFT_12_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_12_1_NAME;TECH_CMP_AIRCRAFT_12_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_12_2_NAME;TECH_CMP_AIRCRAFT_12_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_12_3_NAME;TECH_CMP_AIRCRAFT_12_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_12_4_NAME;TECH_CMP_AIRCRAFT_12_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_12_5_NAME;TECH_CMP_AIRCRAFT_12_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_13_NAME;专门印钞 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_13_DESC;TECH_APP_AIRCRAFT_13_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_13_1_NAME;TECH_CMP_AIRCRAFT_13_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_13_2_NAME;TECH_CMP_AIRCRAFT_13_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_13_3_NAME;TECH_CMP_AIRCRAFT_13_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_13_4_NAME;TECH_CMP_AIRCRAFT_13_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_13_5_NAME;TECH_CMP_AIRCRAFT_13_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_14_NAME;银本位 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_14_DESC;TECH_APP_AIRCRAFT_14_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_14_1_NAME;TECH_CMP_AIRCRAFT_14_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_14_2_NAME;TECH_CMP_AIRCRAFT_14_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_14_3_NAME;TECH_CMP_AIRCRAFT_14_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_14_4_NAME;TECH_CMP_AIRCRAFT_14_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_14_5_NAME;TECH_CMP_AIRCRAFT_14_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_15_NAME;私人银行印钞 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_15_DESC;TECH_APP_AIRCRAFT_15_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_15_1_NAME;TECH_CMP_AIRCRAFT_15_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_15_2_NAME;TECH_CMP_AIRCRAFT_15_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_15_3_NAME;TECH_CMP_AIRCRAFT_15_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_15_4_NAME;TECH_CMP_AIRCRAFT_15_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_15_5_NAME;TECH_CMP_AIRCRAFT_15_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_16_NAME;汇率 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_16_DESC;TECH_APP_AIRCRAFT_16_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_16_1_NAME;TECH_CMP_AIRCRAFT_16_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_16_2_NAME;TECH_CMP_AIRCRAFT_16_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_16_3_NAME;TECH_CMP_AIRCRAFT_16_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_16_4_NAME;TECH_CMP_AIRCRAFT_16_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_16_5_NAME;TECH_CMP_AIRCRAFT_16_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_17_NAME;中央银行印钞 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_17_DESC;TECH_APP_AIRCRAFT_17_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_17_1_NAME;TECH_CMP_AIRCRAFT_17_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_17_2_NAME;TECH_CMP_AIRCRAFT_17_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_17_3_NAME;TECH_CMP_AIRCRAFT_17_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_17_4_NAME;TECH_CMP_AIRCRAFT_17_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_17_5_NAME;TECH_CMP_AIRCRAFT_17_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_18_NAME;金本位 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_18_DESC;TECH_APP_AIRCRAFT_18_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_18_1_NAME;TECH_CMP_AIRCRAFT_18_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_18_2_NAME;TECH_CMP_AIRCRAFT_18_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_18_3_NAME;TECH_CMP_AIRCRAFT_18_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_18_4_NAME;TECH_CMP_AIRCRAFT_18_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_18_5_NAME;TECH_CMP_AIRCRAFT_18_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_19_NAME;国家债券 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_19_DESC;TECH_APP_AIRCRAFT_19_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_19_1_NAME;TECH_CMP_AIRCRAFT_19_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_19_2_NAME;TECH_CMP_AIRCRAFT_19_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_19_3_NAME;TECH_CMP_AIRCRAFT_19_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_19_4_NAME;TECH_CMP_AIRCRAFT_19_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_19_5_NAME;TECH_CMP_AIRCRAFT_19_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_20_NAME;贸易自由 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_20_DESC;TECH_APP_AIRCRAFT_20_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_20_1_NAME;TECH_CMP_AIRCRAFT_20_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_20_2_NAME;TECH_CMP_AIRCRAFT_20_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_20_3_NAME;TECH_CMP_AIRCRAFT_20_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_20_4_NAME;TECH_CMP_AIRCRAFT_20_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_20_5_NAME;TECH_CMP_AIRCRAFT_20_5_NAME;;;;;;;;;;x
TECH_APP_AIRCRAFT_21_NAME;市场结构 ;;;;;;;;;;x
TECH_APP_AIRCRAFT_21_DESC;TECH_APP_AIRCRAFT_21_DESC;;;;;;;;;;x
TECH_CMP_AIRCRAFT_21_1_NAME;TECH_CMP_AIRCRAFT_21_1_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_21_2_NAME;TECH_CMP_AIRCRAFT_21_2_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_21_3_NAME;TECH_CMP_AIRCRAFT_21_3_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_21_4_NAME;TECH_CMP_AIRCRAFT_21_4_NAME;;;;;;;;;;x
TECH_CMP_AIRCRAFT_21_5_NAME;TECH_CMP_AIRCRAFT_21_5_NAME;;;;;;;;;;x
TECH_SW_NAME;TECH_SW_NAME;;;;;;;;;;x
TECH_SW_DESC;TECH_SW_DESC;;;;;;;;;;x
TECH_APP_SW_1_NAME;TECH_APP_SW_1_NAME;;;;;;;;;;x
TECH_APP_SW_1_DESC;TECH_APP_SW_1_DESC;;;;;;;;;;x
